Year,MacroPlot,Treatment,Species,Lifecycle,Preferred_LF,Default_LF,Native,Invasive,Count
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB9_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB5_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB5_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB5_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB5_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB5_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB5_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB5_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB5_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB5_Mechanical_Marin,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Burn_Marin,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2009,MBB8_Control_Marin,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
